15260	8483	19521	17894	812	23796	4265	6178	2077	16806	7454	8183	6481	12444	2610	534	7181	14497	1264	10619	6036	15303	583	1200	21579	8878	9194						
8853	380	23342	20950	20940	25148	14194	2686	753																								
9138	23342	4628	5185	25148	4555	12807	6829	753																								
20417	16038	6996	1676	1646	19889	26031	14109	1707	12444	2610	14413	5746	2194	13600	17531	583	18620	21931	25199	21308	8878											
6566	13786	13787	13788	1373	2452	19479	6363																									
23972	6924	1148	13351	9368	14427	9616	15795	16592	1926	13211	9728	24361	9518	20838																		
3591	12852	4186	18095	4814	7817	20383	21412	8035	22273	4919	8771	6483	19106	21386	12154	15129	22290	22276	2897													
21356	4119	835	13768	25043	4123	12420	5305	7668	4807	19169	20315	13714	6232	832	9415	3064																
6947	9246	13015	2369	613	1926	554	13211	2268	24504	6986	24361	11631	9518	584																		
8002	8793	8796	8797	8798	8777																											
13536	3945	7346	7775	26021	10617	406	989	26036	26017																							
546	12444	2610	21198	14774	14740	22181	11648	1452	10949	583	16282	3141	14754	25600	25199	8878	555	18705	660													
21356	4119	835	12814	2805	23988	19169	14409	13714	6232	832	21843	2741	17732	21040	5092																	
13538	17497	12444	2610	25779	14740	22181	14880	583	8878	16766	24177																					
4152	24802	20982	3708	10508	847	23785	16905	8863	18584																							
8853	380	23342	25148	14194	753																											
10983	25120	14795	17497	12444	2610	14721	20468	25779	10567	23956	20473	3079	848	1966	12908	2036	3472	16938	14880	583	8878	16766	9728	12193	21253							
20060	22648	21412	21454	6481	6483	12444	2610	12154	15129	583	8878	9194	3307	1977																		
23069	19819	17752	4384	2806	7945	7643	5047	6558	4894	14257	4903	20774	18662																			
9138	8130	8271	23342	4628	25148	753																										
21024	1481	4256	9253	24489	21047	19225	12541	4043	7254	3991	25504	23339	7705	2628	4535	23853	9639															
4586	2130	19978	14363	2108	14774	25289	12692	11929	9284	12871	18045	16161	19604	3705	12418	18740	20111	18189	14635	20816												
6569	16684	21067	4685	21454	4720	12444	2610	25122	13333	25585	3514	18551	8878	474	9450	3307	152															
3058	21356	1195	4119	7638	1894	20039	835	12420	14544	19169	17739	18946	19795	13714	3616	6232	832	9415														
21356	18095	18634	4119	1894	835	12420	956	17162	18660	19169	18946	15912	13714	12061	6232	832	6285	17732														
23994	14938	12444	2610	17582	14774	14740	20387	21395	22181	1452	17754	583	25199	24506	21308	8878	4164															
8547	14055	7988	6562	7814	13865	22997	13870	7764	18216	666	14394	18964	9823	7763	24103																	
13854	9950	12444	2610	9230	18241	6676	2999	16267	26119	583	8878																					
20082	25641	17497	12444	2610	22485	17582	25779	10128	3079	848	21395	14880	583	24506	21234	19332	8878	16766	4164													
15835	835	7725	2823	20200	16724	6082	21452	13714	832	21642	15053	17056	24049	21807																		
25749	19819	7301	964	7206	2806	7945	7643	18662																								
12836	4555	23344	19520	1661																												
21356	2130	4119	19382	19978	8135	10100	2806	20611	16625	9092	6802	18045	18189	20816																		
7988	16767	17895	6562	7814	2500	8442	3960	6242	7764	18216	666	24103																				
14399	11467	14977	16948	20194	8290	10719	6623	19814	13564																							
20060	15686	15685	22369	14866	835	21557	21454	21452	13714	832	17056	14259	3307																			
15650	17213	23699	20907	16816	12094	17497	12444	2610	26032	25779	21522	6242	20425	848	978	583	8878	1063	811	21110	3108	17991										
1729	10916	25579	21412	6483	19106	21146	12154	15129	8090	16854	2897	7753																				
9806	11444	11589	7988	13583	2520	18216	21431	11753	16883	24190	8247	10391	11513	7832	19261	16507	7760	6117	24103	2719												
26058	22670	2877	22653	1646	14694	16252	24234	16199	12444	2610	25504	583	23835	21554	21308	8878																
25981	358	4685	7988	19892	21423	5749	1059	4720	2706	24540	18216	1287	3017	2492	19799	12606	24103															
3027	7817	21412	9066	6483	19106	12154	6420	24190	13866	7766	7832																					
1677	8209	7338	13380	12444	2610	21440	25779	3079	848	21065	583	3405	8878	14018																		
4061	1247	1229	3880	2080	10845	200	5745	16883	24190	7832	19261	11025	12193	20309	10324	2719																
8060	2065	14399	11467	14977	16948	10719	12444	2610	6623	19814	12654	24190	583	8878	15908	21521	7832	16507	500													
24025	18559	2130	16039	7775	9071	22199	9060	10882	1252	1251	1254	1250	20027	13274	477	22069	18045	10555	989	26036	5859	20740	18080	20816								
15369	3341	13160	22693	545																												
15650	23699	20907	16816	17497	12444	2610	23273	26032	25779	21522	2462	6242	23386	848	23318	978	583	8878	21110	3108	17991											
17560	17561	9138	4794	8434	17583	4881	10321	1302	22476	4314	23342	4628	25148	753	12566	2858																
3145	4277	10074	6178	2077	1149	6481	12444	2610	534	583	1088	8878	9194	10711																		
15248	13496	21356	18114	2386	4119	15299	2518	26214	19169	8834	2108	8109	10446	10447	6232	6017	13534	2047	3705	18758	12418											
2130	18116	19382	19978	19819	16721	2806	20611	7945	7643	16625	18045	18662	18189	20816																		
17538	9479	2130	15650	3945	7775	14604	4914	2011	18045	406	989	26036	7200	20219	20816																	
24300	1949	16291	16039	20264	8936	7924	17497	12444	2610	6022	3270	19678	25779	2500	14774	15681	3079	4992	848	25608	20327	477	1579	583	19645	22303	8878	26011	20740			
21607	19664	19705	13500	752	25763	6694	14097	18869	21604																							
3181	3591	23359	5790	4186	24489	24794	18337	5789	14174	11961	25016	22701	1926	16674	9505	23853	13211	9518														
24790	12444	2610	20473	14740	23506	22181	1452	583	25199	8878	22150																					
20979	9138	862	7199	19875	23342	4628	25148	6626	12960	9456	7501	3074	6829	753																		
5242	9271	6996	21174	9950	12444	2610	8099	16267	26119	6420	16787	583	19799	8878	7766	4626																
20417	9253	24489	16767	17497	12444	2610	7699	11373	3708	4043	25779	2500	6242	3079	17531	848	2099	20327	23853	583	21846	16531	8878	9639	16548							
12836	4555	12807	23344	19520	22720																											
2599	18876	9228	7988	15252	482	6562	7814	7615	12755	20339	1926	7764	18216	666	21038	411	6591	24103														
1646	2077	16199	6481	12444	2610	534	1264	583	21579	8878	9194																					
12444	2610	25779	3079	848	583	8878																										
26058	3540	14821	6597	13533	12194	14704	12444	2610	25779	3079	848	20327	20416	583	4057	8878	17784															
14689	21412	18644	20082	6481	6483	12444	2610	17582	21395	14158	12880	583	19332	8878	9194																	
6481	12444	2610	583	8878	9194																											
3428	16293	16767	21548	5322	23957	2500	6242	14887	2099	13060	537																					
4586	2130	19978	14363	7940	20892	15985	3973	6314	12692	9284	18045	2957	16161	16257	19604	12975	18189	14635	20816													
19819	835	6785	9488	7301	5097	2806	7945	7643	21945	13714	2030	832	18662																			
21356	4119	835	12814	2805	23988	19702	19169	14409	13714	6232	832	21843	2741	23351	17732	21040	5092															
15218	20581	10845	6420	24190	19799	9557	7766	7832																								
4349	4346	4345	4343	4339	4341																											
2478	21337	366	12240	20943	3473	20795	24038	16938	1647	4006	12193																					
2130	15650	18116	19978	5767	761	19641	20134	648	14927	12692	16625	21643	18045	16161	17865	21220	21110	17991	18189	20816												
3183	2788	18593	10429	21174	14182	7582	7567	21423	5749	21528	2823	24094	22995	20200	16724	6082	273	454	5033	3017	6434	12705	14415									
26058	12444	2610	25779	23785	3079	848	12445	20327	20416	583	8878	11631	584																			
1646	26031	12444	2610	9389	16292	25774	24190	583	25199	21308	8878	882	7832	19261																		
21356	26117	2130	4119	19382	25081	19978	15360	24530	22699	24758	25773	26257	4333	20611	13883	16625	18045	1326	18189	3430	13096	20816										
18181	2714	2077	3922	17497	12444	2610	22485	534	25779	13588	18171	25111	3079	848	19314	18900	14880	583	21308	21579	8878	16766	15830	700								
21024	24489	25350	11962	2823	12444	2610	20200	16724	20151	6082	4879	5033	22182	22181	1452	4894	4903	23853	583	25199	10555	8878										
2130	2050	5482	7775	21269	7196	25458	11153	7739	18045	989	26036	5363	20816																			
12715	3901	11238	358	4685	7988	4265	6178	10284	24268	1059	4720	18216	666	1287	6036	19799	25720	24103														
2946	13536	2130	22847	16291	7775	17130	12444	2610	17236	17716	3764	18045	989	8878	26036	15978																
9138	23342	4628	20751	25148	6829	753	2449																									
12836	4555	18809	18844	23344	19520	19012																										
13291	21655	8098	4685	7988	15099	4720	12009	16442	24861	10812	20341	11286	18216	666	3144	16714	24103															
7979	21356	4119	2924	835	24592	15501	13768	15504	12420	7668	4616	22649	20688	19169	13714	6232	832	9415	3064	4658												
10481	1706	10507	11967	13538	21701	17497	12444	2610	15301	25779	22181	14880	583	8878	16766	24177																
7722	19819	2432	1177	2317	2806	7945	7643	18662																								
21356	4119	835	12420	4616	19169	5620	21761	13714	19830	6232	832	9415	7235																			
22463	16767	15131	12240	613	200	2500	6242	554	16938	12193	11631	20309	584																			
7979	21356	4119	835	14015	7842	22495	19169	21452	13714	6232	832	18551	17056	3761	22371	20614	9553	152														
5242	9271	6996	10277	5561	17673	9950	12444	2610	21256	8099	18869	16267	16625	16787	23342	25148	16692	753	19457	8878												
12907	11991	2022	10507	22674	14827	20252	23342	25148	14194	753																						
19310	12444	2610	10845	25779	25231	16799	12654	4944	24190	13016	583	21308	8878	20023	7832	19261	16507															
4152	3708	10508	23785	14833	16905	8863																										
7806	1646	26031	17497	12444	2610	8414	11003	583	25199	2449	21308	8878	16766																			
14578	14960	21557	2823	20200	16724	20151	6082	5033	1825	25231	20488	1652	14259																			
2130	14580	19978	20907	7337	24486	1143	7196	17860	978	18045	26039	20768	18189	14635	20816																	
19502	11248	16252	9071	1155	19919	10321	10845	20027	25504	12654	24190	21521	12673	16593	7832	16507	12437	6237														
20867	4818	4099	25785	8203	21039																											
13598	7988	13527	12635	18216	6420	24190	19799	4287	7766	13484	7832	4626	1674	24103																		
2130	19978	945	7337	7196	17860	3756	18045	5492	26039	20768	18189	14635	20816																			
18876	5135	7988	6562	3014	7814	15501	15504	4616	6316	4801	17943	7764	18216	666	4658	24103																
9950	12444	2610	6676	17814	16267	26119	583	8878																								
774	20858	11317	2130	18116	19978	12867	8717	8933	4589	16625	12880	18045	16161	14746	20557	18189	20816															
1249	19917	4201	23961	6010	1823	21412	12681	25043	6481	6483	8240	12444	2610	12154	10758	15129	383	22175	745	14806	583	8878	9194	601								
21412	9778	4254	18644	6481	6483	12444	2610	14343	21183	2997	18992	2686	12880	583	8878	20806	9194	19296														
358	4685	7988	13727	4720	2823	14504	14544	20200	16724	6082	18216	666	1287	17160	19799	24103																
3591	4186	10365	18337	17719	16199	12444	2610	18665	25069	12590	9566	16674	475	3165	583	8878	22644	7760														
13291	3591	4186	18337	24861	10812	5511	3144	2957																								
563	14055	21677	17497	12444	2610	16143	16127	16142	25779	2500	6242	848	23697	24190	583	7763	8878	26011	7832	3947	44	22820										
8060	10509	6623	10845	12654	6305	24190	5689	2850	15908	21521	22228	7832	19261	16507	12437	8987	2639															
9806	14526	358	4685	7988	1059	4720	19106	18216	666	17955	1287	19799	14535	24103																		
12444	2610	3035	2355	6242	3079	848	11753	583	8878	11513																						
17497	12444	2610	25779	22181	1452	14880	583	8842	21308	8878	16766																					
2130	15650	24045	7775	24365	18045	989	26036	20816																								
15259	9950	12444	2610	6676	16422	21437	16267	26119	17618	583	8878	21777																				
14864	24003	14868	14774	23342	25148	14194	753	19644																								
2130	24013	18116	19978	14795	20795	16625	22336	18045	25175	18189	20816																					
13291	5790	5789	20183	4082	2570	24861	10812	2813	1926	3144	5347	18440	4078																			
12607	23839	24596	25043	16387	5305	2823	16814	20200	16724	6082	5033	1825	24744	16375	12980	25526																
13291	2085	21528	9644	3435	24861	10812	3144	1977																								
21356	2130	10804	4119	24539	19978	14363	10631	14544	3642	26214	21368	19169	2030	19830	6232	9284	18045	19604	25720	14377	18189	20816	10720									
12013	20739	8188																														
3591	12852	4186	18095	7817	21412	8035	22273	4919	15421	6483	19106	7266	21386	12154	15129	22290	17859	11189	2897													
4256	19683	3774	2823	7444	20200	16724	6082	5033	1825																							
9806	20091	14231	7988	5025	16205	9334	14382	7764	18216	666	13238	6117	24103																			
7696	12613	2823	3998	20200	16724	6082	7853	5033	1825																							
14602	21275	21274	21276	10103	24296	21395	13568	24506																								
22653	1646	14694	24234	22217	16199	12444	2610	3190	22181	24992	583	23835	25199	21308	8878																	
12117	22512	824																														
24025	4954	3428	2478	8714	16293	12178	16039	12444	2610	22182	22181	14887	1452	583	1647	10555	8878	22558														
24234	14689	16199	17497	12444	2610	22485	8736	17582	2860	583	23835	8842	8878																			
19713	2077	19758	12444	2610	17008	22181	1452	583	25199	21579	8878																					
6659	4586	2130	19978	14363	20892	12692	9284	10807	25007	20005	18045	16161	19604	18189	14635	20816																
4090	13536	3945	7346	7775	835	17250	9560	21452	12764	13162	21414	17056	406	989	504	26036																
4586	2130	19978	14363	20892	8631	8691	15985	19994	17571	12692	9284	18045	2957	16161	4006	16257	8790	19604	18189	14635	20816											
4863	4414	21539	9906	21018	2314	2080																										
9806	3591	14231	7988	21242	7764	18216	666	11882	6117	24103																						
21356	4119	835	21852	19169	3152	21452	13714	6232	832	968	17056	3761	3043																			
13795	12896	9138	4254	24535	6481	4881	21444	21183	20839	17868	12590	21021	25801	23342	4628	25148	6829	753	12880	9194												
14935	12597	22555	13039	12848	12240	13865	12444	2610	26203	200	14989	22421	16938	583	8878	12193																
5533	4586	2130	19978	14363	20892	4065	12692	9284	18045	16161	19604	5470	18189	14635	20816																	
21298	3922	12444	2610	534	583	3186	10617	8878																								
9253	24489	16304	10507	16236	10845	1926	17531	16799	24341	24190	13211	3135	2871	9639	7832	19261	11025	9518														
3901	2215	11238	5003	4586	23972	2130	19978	14363	4265	3741	20795	1926	16103	12692	9284	13211	18045	16161	20641	9518	18189	14635	20816									
11370	22497	14511	1751	3152	16118	11558	7903	7905	7907	7910	7912	7919	7920	23494																		
21356	18114	15581	4119	26214	19169	8834	21945	17615	6232																							
14960	17994	21127	12444	2610	20151	25779	3190	22454	3079	848	22181	14806	583	16549	25199	21308	8878	601														
6799	8031	9950	17497	12444	2610	25779	8099	16267	14880	8878	16766	7624																				
2130	15650	18116	19978	22573	17497	22485	22465	25779	4065	19081	10483	16625	10729	18045	24938	21110	17991	18189	20816													
9817	21199	25884	24034	18644	6481	12444	2610	14714	19499	21522	22182	14740	8965	22181	12880	583	8115	10555	8878	9194												
23548	23547																															
13291	2668	17813	21961	13181	24176	10642	24861	18667	10812	5946	17814	21437	3807	13299	3144	16883	2125	19571	13629													
7752	7519	1098	14427	9616	16592	7446	16407	9728	20838																							
21356	18114	4090	19929	4119	13625	26214	19169	8834	13473	2030	6232	12943	21414	4658	14377																	
3945	7775	18150	371	7821	8332	6338	18721	406	989	26036	3216																					
15835	4513	22754	14300	6558	4894	14257	4903																									
15725	21351	14517	358	4685	7988	7817	8142	8404	1059	4720	19106	916	13333	18216	666	1287	19799	5475	24049	24103												
20450	774	20230	22570	2481	12444	2610	1302	19277	21518	14740	22181	25608	1452	583	25199	2858	8878	12872														
26058	13087	19251	26213	21275	21274	21276	15084	10103	24296	21395	24506	22228	9307																			
22243	6481	12444	2610	16829	3313	22355	10625	15324	17475	583	8878	9194																				
21356	18114	15403	4119	15985	26214	19169	8834	21945	6232	2957																						
774	15004	3035	22562	12836	4555	12807	23344	19520	22720	2125																						
14827	12836	20940	4555	16239	23344	22218	19520																									
5188	16767	5322	10845	4043	2500	12874	15031	24190	12743	7832	11025																					
13693	7988	6562	7814	20581	20611	7764	18216	666	5063	9557	4658	24103	13096																			
19819	16500	13512	11198	956	11836	2806	7945	13208	7643	2086	12943	18662	16323	18647																		
21961	21174	21528	2823	6623	20200	16724	6082	273	5033	17814	10605	15838	6434	12488	22228																	
19442	7988	21127	21103	337	7764	14113	18216	666	22270	20614	21352	152	24103																			
16299	4586	2130	18630	19978	14363	7489	8459	20892	15869	19224	12692	14260	9284	18045	16161	19604	6664	18189	14635	20816												
9256	15952	2130	18055	12763	18116	19978	15571	26214	16625	18045	25165	5532	23875	18189	20816																	
14081	2130	15650	23699	19978	3596	12444	2610	20839	20842	18045	8878	17499	11398	21110	19428	17991	18189	20816														
7979	21356	15056	4119	10654	835	13768	15504	15143	12420	14015	7668	19169	3152	13714	6232	832	9415	3064	4658	2476												
15248	8483	2386	812	23796	15299	15131	2518	17765	17497	12444	2610	18442	25779	2500	21522	6242	3079	848	13628	14880	583	6017	8878	16766	5085							
2478	21337	13600	21395	1647	24506	10391	20351	4164																								
8659	8672	12444	2610	8662	20420	25779	3079	848	583	8878	8944	601	8664	4164																		
5533	2130	19978	23975	12194	14704	5962	9344	3035	5948	5800	21437	19450	18045	5470	18189	20816																
22573	12444	2610	22253	3648	25111	14740	14676	21395	22181	11942	1452	583	20994	25199	8878	24938	22150															
20060	14960	21412	17994	6481	6483	12444	2610	12154	14180	15129	4614	21034	6434	583	8878	9194	11453															
3548	16786	16665	16252	4881	10321	25019	24854	24193																								
2130	19978	3257	11942	22572	18045	20768	18189	14635	20816	10568																						
16252	19919	10321	10845	25504	12654	24190	21521	7832	16507	12437																						
18446	13271	12240	10845	3190	3932	6420	24190	16938	19799	195	7766	7832	4626	12193	2219	13096																
20060	8821	21412	17994	6481	6483	12444	2610	12154	15129	22421	4614	21034	16938	6434	583	8878	25131	9194	12193	11453												
20830	2130	8880	18116	19382	19978	19819	22257	16721	19865	19860	2806	20611	6587	7945	7643	16625	3098	25526	18045	9635	18662	18189	20816									
13291	15038	21171	24861	26108	10812	21168	21452	13299	3144	17056	16672	16839	21807																			
13000	2077	8031	20231	3922	12444	2610	3269	534	25330	23963	19678	21198	14394	18964	9727	20387	25178	25817	10617	21579	8878	7624										
12637	18137	18150	10614	6157	7821	4914	6338	16000	4641	18721	18936	20168	3216																			
6040	20060	21412	6481	6483	12444	2610	8056	24213	12154	10758	15129	6434	14806	583	18765	13794	8878	9194	601	12588	15633	16705	17070									
26223	21043	19322	4307	21412	6481	6483	12444	2610	16154	1698	12154	10758	15129	14806	583	19637	17920	119	8878	24081	12854	9194	601									
8483	4256	17894	812	23796	22409	12541	3991	11698	24159	3562	1342	26109	3437																			
21356	2130	4119	19382	19978	11350	20611	13883	16625	17268	11009	10352	18045	18189	13096	20816																	
21382	25995	21356	15420	4119	835	13768	13434	12420	11231	7668	16466	19169	13714	6232	832	9415	3064															
17497	12444	2610	10025	25779	14740	22181	1452	14880	583	8842	8878	16766																				
16786	16665	14055	7988	6562	7814	7764	18216	666	14394	18964	12800	12757	21065	7763	26011	24193	24103															
3231	2130	121	2050	5482	21413	14580	7775	21269	17739	23912	7196	25458	11153	18045	989	26036	5363	20816														
4152	10388	11373	3708	10508	23794	2462	23785	17720	9094	8863																						
21356	18095	1352	4119	19819	21091	18632	6711	19722	8056	956	545	19169	7945	7643	2147	6232	17732	4009														
2478	22691	21337	12413	18727	12240	20943	17718	22429	16938	6677	7622	1647	12193																			
19219	7988	14901	6562	7814	22613	21522	10253	10310	7764	18216	666	10554	24103																			
14864	21047	14719	23342	25148	14194	14930	753	19644																								
14052	19544	25166	9817	563	844	14689	2340	6867	21524	17010	17582	1926	698	21395	13211	24506	2890	9518	4164													
9253	24489	10191	19890	16767	12922	1667	17497	12444	2610	13822	4043	1861	25779	2500	16164	6242	24692	15681	3079	848	9505	2099	20327	4535	23853	583	13948	8878	8355	9639		
21356	16038	4119	19819	19251	23319	2230	26214	19169	2806	7945	4978	7643	6232	24793	12017	18662																
1293	16767	12661	16199	12444	2610	5334	12590	2500	14605	6433	6242	583	8878	1282																		
13291	2085	14475	24836	11713	24861	10812	15624	3144	24504																							
9138	16199	8853	380	23342	4628	20940	25148	7222	21488	1140	14407	15388	6829	753																		
9253	24489	17497	12444	2610	15199	25779	3079	848	16736	20327	583	8878	9639	3630	2525																	
8714	2130	15650	18116	19978	22359	1975	16625	18045	8610	21110	21059	17991	18189	20816	19728																	
14055	7988	6562	7814	7764	18216	666	14394	18964	17763	12654	4535	23853	7763	16507	12437	24103																
13291	2668	13138	13139	13141	10642	17878	11283	26078	24861	9183	16509	10812	12683	13299	3144	12654	21521	16507	12437	19571												
7988	4919	21386	20630	16244	20311	337	7764	18216	666	20614	21352	152	24103																			
21356	18095	4818	4119	1562	3712	19819	21091	18632	22258	20185	19722	956	19169	7945	7643	10629	2147	6232	17732													
21356	18095	4119	19819	25869	24530	24758	956	643	19169	7945	13208	7643	9915	6232	6545	24272	22441															
11116	21399	16698	12232																													
21961	17008	10103	17814	24296	10605	21395	10457	24506																								
23993	4961	1908	2914	860	16104	12545	2823	8191	20200	16724	6082	10708	5033	12612	6857																	
21607	18486	18723	13500	752	18503	6694																										
26198	21412	21087	18644	13865	6481	6483	12444	2610	14343	21183	18992	21135	22182	2860	14797	12880	583	3220	10555	8878	3295	20806	9194									
20633	10916	12444	2610	1926	10605	13211	583	8878	9518	500																						
8941	20451	9138	23028	23342	4628	21990	20536	25148	8648	8836	13644	6829	753																			
23866	12444	2610	1452	26119	628	583	3186	517	10617	8878	3319																					
7988	6562	7814	7764	18216	666	14394	10103	18964	24296	3807	20077	25178	7763	2125	24103																	
12444	2610	21198	14774	22060	448	5721	14740	22181	11648	1452	2826	583	14754	25199	8878																	
25830	5008	2130	9189	16464	2050	5482	16515	12763	7775	21269	6923	1097	18045	989	26036	5363	20816															
14577	19646	1301	1676	17497	12444	22997	2610	5414	5987	25779	2500	13600	3079	848	15480	20327	583	8878	24694	26011												
3145	21356	4119	20684	12814	2805	19169	7945	7643	2030	6232	24519	14377																				
21356	15420	25893	4119	10654	3083	18185	835	13768	12420	7668	19169	3152	9873	13714	12224	6232	832	9415	11613	7235	3064											
17497	12444	2610	22485	5414	25779	14740	3079	848	14880	583	24916	8878	16766	19428																		
13291	17813	17727	24489	24861	10812	16164	1926	13299	3144	4535	5347	23853	13211	5176	10126																	
15248	21961	15299	2518	9950	12444	2610	8478	17814	10605	5063	26119	290	583	8878																		
21412	12681	6483	8240	12444	2610	10758	3079	848	14806	583	8878	24081	601																			
13143	24227	10152	12995	17927																												
22606	4152	13500	25763	11373	3708	10508	23785	16905	8863	18584																						
3591	4186	11317	2130	19978	18337	7754	16674	12692	16693	18045	16161	20768	18189	14635	20816																	
2130	18116	19978	2573	3642	13180	3214	21809	20767	16434	16625	18045	3856	23875	18189	20816																	
25166	563	844	23866	24535	12444	2610	21444	6331	21395	26119	583	3186	24506	8878	4164																	
13737	13733	13734	13739	29	24622	24621																										
9638	21024	4256	3548	16786	16665	9253	24489	21047	6641	17765	12240	2340	4043	17868	200	16938	4535	23853	9639	24854	24193	12193	20309									
3591	7634	4186	5208	7817	21412	7355	17623	6483	19106	26214	12154	15129	14531	2897																		
2130	2050	15198	5482	23699	7775	16816	21962	12094	21183	21269	6433	978	18045	989	20806	26036	3108	5363	20816													
21337	17497	12444	2610	25779	21671	3079	848	16755	14880	583	1647	8878	16766	26228	24801																	
2130	18116	19978	11962	21087	24535	23994	2822	13865	17868	21135	3890	22182	16625	21538	18045	10555	3295	18189	20816													
21356	4119	19819	2230	26214	19169	2806	7945	4978	7643	6232	12017	18662																				
3901	9168	11238	7988	4265	6178	536	7764	18216	666	21437	857	17153	24103																			
12372	14578	11991	23961	1823	22674	24360	21557	25043	21701	5305	23995	25231	1660	22704	14259	23997																
9806	9138	14300	1302	14774	18869	20252	23342	4628	25148	1140	753	23318	24793	20393	16831	1666	6117															
2130	5482	14363	4317	3451	21845	18373	18576	9284	18045	18365	5363	20816																				
25235	12386	3428	5773	8213	22167	11145	16293	11261	10845	13616	10758	10567	1926	14887	24190	11249	13211	14806	25153	7832	19261	9518	11172	21253								
25233	23839	25043	21171	5305	2823	20200	16724	26108	6082	21168	14744	5033	17955	18004																		
12808	981	12444	2610	3973	19069	25069	14740	590	22181	1452	583	25199	21565	8878	22644	19644																
7727	4685	10632	7988	13797	21454	4720	25122	426	11539	6635	18216	666	857	18551	9450	3307	24103	12072														
17497	12444	2610	1302	25779	2355	453	22182	14740	22181	14880	583	10555	8878	16766	19785	9800																
13291	18717	2085	21412	6483	13339	24861	20339	10812	12154	1332	15129	2897																				
1646	14694	26031	15612	9246	12444	2610	536	613	22181	554	1452	583	25199	21308	8878	11631	584															
9951	2130	15650	19978	18045	14613	17499	21110	4529	17991	18189	14635	20816																				
13291	10857	21063	4528	19683	8285	2520	21171	14021	24861	10812	21168	1586	175	3144	14857	14157	5364	16257	16279													
4152	2479	629	24671	15770	3708	6023	21846	16531	3195	8863	23645																					
3901	6553	11238	23972	4265	15259	16220	16422	1926	21437	13211	2125	24361	1891	9252	9518																	
14399	15609	14977	10719	13564	10697																											
14293	2130	19978	7922	21127	20401	22454	18216	18045	12877	22625	601	20981	24103	18189	20816																	
25166	563	822	844	538	1247	1229	9471	12444	2610	1475	21395	26119	583	3186	24506	8878	4164	10933														
13271	22210	10845	15697	20611	13883	24190	16938	22009	882	1326	7832	11025	13650																			
22299	8853	380	23342	25148	14194	12097	753																									
7988	13527	12635	18216	6420	24190	19799	7766	7832	4626	24103																						
21356	15420	25893	4119	10654	18185	835	24592	13768	9239	12420	7668	19169	3152	3010	13714	6232	832	9415	11613	3064	1457	15322										
1328	16199	6481	12444	2610	22485	12590	5948	583	8878	9194	5820																					
4152	18486	619	24802	20982	18503	3708	10508	18525	847	10077	8863																					
16266	8895	19758	10432	5349	12444	2610	7188	14740	22181	1452	583	25199	8878	3281	2180	19644	19296															
20365	2130	18116	19978	11962	21087	11219	2822	13865	21135	16791	10582	19735	22182	16625	21538	18045	10555	3295	18189	20816												
14201	4513	3635	17497	12444	2610	25779	22182	14740	22181	14257	14880	583	23325	10555	8878	16766	3315	259														
18644	6481	12444	2610	13809	19499	22182	14740	22181	12880	583	22311	10555	8878	9194	24938																	
4586	2130	19978	14363	25766	14795	22997	1926	12692	9284	13211	25600	18045	16161	24361	9518	18189	14635	20816														
14935	14578	14577	9138	17430	15003	14770	19237	23342	4628	25148	6626	14194	753	10617	14259	14626																
16411	18095	19819	14689	3271	25008	9622	19113	956	4696	2806	17582	7945	7643	21395	533	23351	24506	17732	18662	21542												
65	14364	21557	16754	12444	2610	12813	1302	16244	19281	453	16791	25231	14740	22181	11890	1660	1452	5398	583	25199	8878	26204	14259	14779	9800							
14689	20199	22284	12444	2610	17582	14740	21395	14158	22982	22181	1452	583	25199	8878	14613	22203																
19423	1016	6564	595	18095	2130	17644	14363	1192	15925	17623	18373	14431	15970	9284	18045	19604	18936	18365	24488	20816												
22174	8649	20313	337	6558	4894	14257	4903	20614																								
8031	12444	2610	23963	8130	8878	14018	7624																									
7752	7988	4590	22717	17882	22249	13290	18216	666	12654	6420	19799	22734	14679	7766	4626	16507	24103															
8169	10172	610	23098	23812	5316	19761	17745																									
21356	4119	835	8285	12420	19169	21945	4127	13714	4584	6232	832	9415																				
23970	15650	23699	20907	16816	23076	23028	17497	12444	2610	10025	26032	25779	21522	6242	848	978	583	8878	21110	2321	3108	17991										
15225	15221																															
22170	22220	7988	6562	7814	19731	21677	6022	14774	8207	7764	18216	666	14394	8803	7763	17217	20018	24103														
12836	5185	4555	12807	23344	19520	22720																										
13291	4685	7988	16470	4720	12039	24861	10812	18216	666	3144	24103																					
2130	15650	18116	19978	4086	1975	16625	19457	18045	8001	21110	17991	18189	20816																			
12836	4958	4555	12807	26015	23344	19520	22720																									
4875	25043	10845	8099	12654	24190	4909	20614	7832	16507	16651	11025	12437																				
22573	12444	2610	17582	14740	21395	22181	1452	583	20994	25199	24506	21308	8878	24938	25072	1666																
249	19521	7290	22653	1646	5561	14694	24234	22217	16063	22409	17673	943	1560	16199	12444	2610	3905	3190	25289	22181	24817	487	24992	583	22658	23835	25199	21308	8878	934		
2130	19978	15571	3257	18093	20817	22572	18045	20768	18189	14635	20816																					
9138	25075	8853	23342	4628	23293	25148	16755	753	4535																							
21356	18114	5060	4119	26214	19169	8834	18827	7446	6232	12943	4569																					
13693	9138	14323	15504	21852	12444	2610	13333	3514	4628	8878	4658	17131	17124																			
3548	7806	12444	2610	25779	11003	17814	10605	12654	24190	583	8878	26011	7832	16507	12437																	
